test_date,address_full,lead_ppb,copper_ppb
2016-01-27 14:11:03,"702 FATHER DUKETTE APT 1117,FLINT,48503",0,80
2016-01-27 13:58:19,"3900 HAMMERBERG RD #223,FLINT,48507",0,80
2016-01-27 13:57:58,"3900 HAMMERBERG RD #238,FLINT,48507",0,80
2016-01-27 13:57:57,"3900 HAMMERBERG RD #233,FLINT,48507",0,80
2016-01-27 13:57:43,"3900 HAMMERBERG RD #128,FLINT,48507",0,80
2016-01-27 13:56:54,"3102 YALE ST,FLINT,48503",0,80
2016-01-27 13:56:35,"720 STOCKTON ST,FLINT,",0,80
2016-01-27 13:10:44,"1706 LAUREL OAK DR,FLINT,48507",0,80
2016-01-27 13:08:54,"3900 HAMMERBERG RD OFC,FLINT,48507",0,80
2016-01-27 13:06:50,"3900 HAMMERBERG RD,FLINT,48507",0,80
2016-01-27 13:02:49,"2036 CHELAN ST,FLINT,48503",0,80
2016-01-27 13:00:50,"1805 WINDSOR LANE,FLINT,48507",0,80
2016-01-26 13:46:37,"3901 AUGUSTA ST,FLINT,",0,80
2016-01-26 13:45:51,"1822 TERRACE CT,FLINT,48507",0,80
2016-01-26 12:25:12,"2033 TUSCOLA ST,FLINT,48503",0,80
2016-01-26 12:25:05,"1525 MURBERRY LANE,FLINT,48507",0,80
2016-01-26 12:24:48,"618 EDMOUND ST,FLINT,48505",0,80
2016-01-26 12:24:33,"836 MARKHAM,FLINT,48507",0,80
2016-01-26 12:19:34,"1615 WOODSLEA DR,FLINT,48507",0,80
2016-01-25 12:58:59,"515 LETA AVE,FLINT,",0,80
2016-01-24 12:14:04,"3304 BUICK,FLINT,48505",0,80
2016-01-24 12:09:50,"511 E GENESEE ST,FLINT,48505",0,80
2016-01-24 12:09:44,"1943 ECKLEY AVE,FLINT,48503",0,80
2016-01-23 12:02:21,"3405 COMANCHE AVE,FLINT,48507",0,80
2016-01-23 12:02:12,"2837 COMANCHE AVENUE,FLINT,48507",0,80
2016-01-23 12:01:55,"2828 BERKLEY ST,FLINT,48504",0,80
2016-01-23 11:59:25,"3120 RASROCK,FLINT,48504",0,80
2016-01-22 12:57:17,"3119 COMANCHE AVE,FLINT,48507",0,80
2016-01-22 12:57:06,"820 GARLAND,FLINT,48503",0,80
2016-01-22 12:56:30,"2964 NATHAN AVE,FLINT,48506",0,80
2016-01-22 12:56:27,"3111 MARYHLAND AVE,FLINT,48506",0,80
2016-01-22 12:38:22,"2032 HILLS ST,FLINT,48503-2812",0,80
2016-01-22 12:36:10,"1717 OHIO AVE,FLINT,48506",0,80
2016-01-22 12:35:18,"716 AVON ST,FLINT,48503",0,80
2016-01-22 12:35:07,"3165 FINNEY CT,FLINT,48504",0,80
2016-01-22 12:34:32,"1423 BLACKBERRY LN,FLINT,48507",0,80
2016-01-21 16:32:46,"2901 HAMPSTEAD DR,FLINT,48506",0,80
2016-01-21 16:22:01,"3357 WINDWOOD DR,FLINT,48504",0,80
2016-01-21 16:21:18,"2924 WYOMING AVE,FLINT,48506",0,80
2016-01-21 16:13:37,"2307 CALUMET ST,FLINT,48503",0,80
2016-01-21 16:12:28,"316 WEST BUNDY AVE,FLINT,48505",0,80
2016-01-21 16:12:24,"4029 MILBOURNE AVE,FLINT,48504",0,80
2016-01-21 15:48:00,"710 AVON ST,FLINT,48503",0,80
2016-01-21 15:48:00,"3401 DEARBORN,FLINT,48507",0,80
2016-01-21 15:47:00,"4264 SUGAR MAPLE RUN,FLINT,48506",0,80
2016-01-21 15:47:00,"4036 MANN HALL AVE,FLINT,48532",0,80
2016-01-21 15:31:00,"2502 NEBRASKA AVE,FLINT,48506",0,80
2016-01-21 13:33:56,"1215 STOCKTON ST,FLINT,48503",0,80
2016-01-20 13:06:14,"725 COLUMBIA DR,FLINT,48503",0,80
2016-01-20 12:59:07,"3101 CHEROKEE AVE,FLINT,48507",0,80
2016-01-19 16:30:56,"3306 YALE ST,FLINT,48503",0,80
2016-01-19 16:19:18,"951 LEXINGTON AVE,FLINT,48507",0,80
2016-01-15 11:02:53,"3018 CHEROKEE,FLINT,48507",0,80
2016-01-15 11:02:16,"2528 WINONA ST,FLINT,48504",0,80
2016-01-07 15:17:57,"1201 N GRAND TRAVERSE,FLINT,",0,80
2015-11-18 14:32:47,"4236 KELLAR AVE,FLINT,48504",0,80
2015-11-04 12:37:46,"1680 N CHEVROLET AVE,FLINT,48504",0,80
2015-11-04 12:37:43,"3905 KELLAR AVE,FLINT,48504",0,80
2015-10-26 15:42:07,"3709 CLAIRMONT ST,FLINT,48532",0,80
2015-10-08 16:01:07,"2309 WISCONSIN AVE,FLINT,48506",0,80
2015-10-02 09:54:58,"1359 DONALDSON ST,FLINT,48504",0,80
2016-02-16 08:56:49,"1019 BARRINGTON DR,FLINT,48503",0,70
2016-02-16 08:56:29,"418 E PARKWAY AVE,FLINT,48505",0,70
2016-02-15 12:49:28,"2101 STEDRON ST APT 120,FLINT,48504",0,70
2016-02-15 12:49:15,"2101 STEDRON ST APT #248,FLINT,48504",0,70
2016-02-15 12:49:10,"2101 STEDRON ST APT #224,FLINT,48504",0,70
2016-02-15 12:20:47,"2101 STEDRON ST APT # 353,FLINT,48504",0,70
2016-02-15 12:20:42,"2101 STEDRON ST APT #211,FLINT,48504",0,70
2016-02-15 12:18:58,"618 WEST UNIVERSITY AVENUE,FLINT,48503",0,70
2016-02-12 13:44:21,"2201 W CARPENTER RD APT 214B,FLINT,48505",0,70
2016-02-12 13:20:26,"3615 N CENTER RD,FLINT,48506",0,70
2016-02-12 13:20:23,"902 E COURT ST #304,FLINT,48503",0,70
2016-02-12 13:19:39,"3144 STRATFORD,FLINT,48504",0,70
2016-02-12 13:19:36,"4902 DELTA DRIVE,FLINT,48506",0,70
2016-02-12 13:04:46,"902 E COURT ST #307,FLINT,48503",0,70
2016-02-12 13:04:28,"438 BURROUGHS AVE,FLINT,48507",0,70
2016-02-12 13:00:41,"1307 MCINTOSH LOT # 4011 600,FLINT,48503",0,70
2016-02-11 13:20:28,"1841 SPRINGFIELD,FLINT,48503",0,70
2016-02-11 13:20:00,"2746 MILLIKEN ST,FLINT,48505",0,70
2016-02-11 13:01:17,"3415 BRIARWOOD DR,FLINT,48507",0,70
2016-02-10 14:28:59,"626 W RUTH AVE,FLINT,48505",0,70
2016-02-10 14:28:28,"3701 CRAIG DRIVE,FLINT,48506",0,70
2016-02-10 14:12:35,"301 W ELDRIDGE AVE,FLINT,48505",0,70
2016-02-10 14:11:51,"3222 BRANDON ST,FLINT,48503",0,70
2016-02-09 14:11:33,"2902 WYOMING AVE,FLINT,48506",0,70
2016-02-09 14:10:24,"1432 EAST JUDD RD,BURTON,48529",0,70
2016-02-09 14:10:04,"1409 SUN TERRACE DRIVE,FLINT,48532",0,70
2016-02-09 13:40:56,"1424 SUNNYSIDE AVE,FLINT,48503",0,70
2016-02-09 13:38:18,"905 PINGREE AVE,FLINT,48503",0,70
2016-02-08 13:29:05,"3817 LIPPINCOTT BLVD APT 23,FLINT,48507",0,70
2016-02-08 13:09:05,"6801 DARYLL DR,FLINT,48505",0,70
2016-02-08 13:08:16,"1813 LINCOLN DR,FLINT,48503",0,70
2016-02-07 11:44:23,"2444 VALLEY OAKS CR,FLINT,48532",0,70
2016-02-06 11:43:25,"610 WHITE STREET,FLINT,48505",0,70
2016-02-06 11:42:49,"932 LINCOLN AVE,FLINT,48507",0,70
2016-02-06 11:42:10,"2055 LAVELLE RD,FLINT,48504",0,70
2016-02-06 11:40:37,"4521 MAINES ST,FLINT,48505",0,70
2016-02-06 11:40:30,"1205 LAVENDER AVE,FLINT,48504",0,70
2016-02-06 11:39:28,"G3418 BRANCH RD,FLINT,48506",0,70
2016-02-06 11:39:20,"2802 EPSILON TR,FLINT,",0,70
2016-02-05 13:09:51,"1022 BARLOW AVE APT 1,FLINT,48507",0,70
2016-02-05 13:09:02,"1303 M L KING,,",0,70
2016-02-05 13:06:31,"650 BISHOP AVE,FLINT,48505",0,70
2016-02-05 13:06:01,"2406 E PIERSON RD,FLINT,48506",0,70
2016-02-05 13:05:44,"4006 CLIO RD,FLINT,48504",0,70
2016-02-05 13:05:11,"1011 FARNUM AVE,FLINT,48503",0,70
2016-02-04 13:47:23,"3134 MONTANA,FLINT,48506",0,70
2016-02-04 13:47:08,"5101 N GENESEE RD,FLINT,48506",0,70
2016-02-04 13:23:14,"3130 MCCLURE AVE,FLINT,48506",0,70
2016-02-04 13:22:19,"948 HUBBARD,FLINT,48503",0,70
2016-02-04 13:19:31,"707 PETTIBONE AVE,FLINT,48507",0,70
2016-02-04 13:18:49,"3540 RUEFORET APT #39 RIVER FOREST,FLINT,48532",0,70
2016-02-04 13:15:51,"2010 CONCORD ST,FLINT,48504",0,70
2016-02-04 13:15:34,"G-3247 MACKIN RD,FLINT,48504",0,70
2016-02-04 13:15:19,"460 S SAGINAW APT 501,FLINT,48502",0,70
2016-02-04 13:15:00,"G- 3189W COURT ST APT A,FLINT,48532",0,70
2016-02-04 13:14:54,"2201 W CARPENTER RD APT 301 E,FLINT,48505",0,70
2016-02-04 13:13:15,"2818 HILLCREST AVE,FLINT,48507",0,70
2016-02-04 13:12:56,"3423 RANGEKEY ST APT 5,FLINT,48506",0,70
2016-02-03 14:24:04,"4418 RED ARROW RD,FLINT,48507",0,70
2016-02-03 13:41:04,"3338 SPRING VALLEY DR,FLINT,48504",0,70
2016-02-03 13:41:02,"128 W PIPER,FLINT,",0,70
2016-02-03 13:36:03,"3706 WHITTIER AVE,FLINT,48506",0,70
2016-02-03 13:34:38,"1856 TEBO ST,FLINT,48503",0,70
2016-02-02 14:13:30,"3359 S KEARSLEY BLVD,FLINT,48506",0,70
2016-02-02 14:02:18,"5402 GLEEN AV,FLINT,48505",0,70
2016-02-02 14:02:09,"4110 RED ARROW RD,FLINT,48507",0,70
2016-02-02 13:30:53,"1401 RASPBERRY LANE,FLINT,48507",0,70
2016-02-02 13:30:39,"3010 MARYLAND AVE,FLINT,48506",0,70
2016-02-02 13:29:57,"3117 CHEROKEE,FLINT,48507",0,70
2016-02-02 13:25:09,"3725 PROVIDENCE ST,FLINT,48503",0,70
2016-02-02 13:23:56,"1802 ROCKCREEK DR,FLINT,48507",0,70
2016-02-02 13:21:26,"1809 WOODSLEA DR,FLINT,48507",0,70
2016-02-01 13:32:06,"2017 CALUMET ST,FLINT,48503",0,70
2016-02-01 13:28:01,"996 HUBBARD AVE,FLINT,48503",0,70
2016-02-01 13:24:04,"5810 OXLEY DR,FLINT,48504",0,70
2016-01-31 13:06:36,"518 DELL AVE,FLINT,",0,70
2016-01-31 12:38:34,"3729 JOAL LN,FLINT,48506",0,70
2016-01-31 12:37:50,"1610 S FRANKLIN AVE,FLINT,48504",0,70
2016-01-30 12:32:41,"1830 HAMPDEN RD,FLINT,48503",0,70
2016-01-30 12:32:24,"912 MARKHAM,FLINT,48507",0,70
2016-01-30 12:29:31,"3701 PENBROOK LN APT 16,FLINT,48507",0,70
2016-01-29 13:11:17,"3641 PENBROOK LN APT 4,FLINT,48507",0,70
2016-01-29 13:02:22,"1402 LILLIAN DR,FLINT,48505",0,70
2016-01-29 12:44:26,"3447 BARTH ST,FLINT,48504",0,70
2016-01-29 12:42:21,"4002 BROWNELL BLVD,FLINT,48504",0,70
2016-01-28 13:38:53,"1418 STOCKER AVE,FLINT,48503",0,70
2016-01-28 13:38:48,"4406 HUCKLEBERRY LANE,FLINT,48507",0,70
2016-01-28 13:07:09,"1025 BARRINGTON DR,FLINT,48503",0,70
2016-01-28 13:04:14,"1531 MONTERAY AVE,FLINT,",0,70
2016-01-28 13:03:50,"3809 CRAIG DRIVE,FLINT,48506",0,70
2016-01-27 13:58:30,"221 W RANKIN ST,FLINT,48504",0,70
2016-01-27 13:58:00,"365 BUCKINGHAM AVE,FLINT,48507",0,70
2016-01-27 13:57:59,"1014 SOMERSET LANE,FLINT,48503",0,70
2016-01-27 13:15:53,"3900 HAMMERBERG RD OFC #313,FLINT,48507",0,70
2016-01-27 13:15:26,"3606 CORUNNA RD,FLINT,48532",0,70
2016-01-27 13:15:19,"1416 DUPONT ST,FLINT,48503",0,70
2016-01-27 13:14:36,"2770 YALE ST,FLINT,48503",0,70
2016-01-27 13:10:33,"3102 STONEGATE DR,FLINT,48507",0,70
2016-01-27 13:08:48,"813 FOSS,FLINT,48505",0,70
2016-01-27 13:07:28,"3900 HAMMERBERG RD OFC 129,FLINT,48507",0,70
2016-01-27 13:06:29,"3757 WORCHESTER,FLINT,48503",0,70
2016-01-27 13:01:36,"813 BLANCHARD AVE,FLINT,48503",0,70
2016-01-26 13:47:47,"4120 S GRAND TRAVERSE,FLINT,48507",0,70
2016-01-26 13:47:20,"717 WILBERFORCE LANE,FLINT,48503",0,70
2016-01-26 13:46:10,"1940 WOOD LANE,FLINT,48503",0,70
2016-01-26 12:24:40,"5920 SUSANN ST,FLINT,48505",0,70
2016-01-26 12:24:03,"3737 WORCHESTER DR,FLINT,48503",0,70
2016-01-26 12:23:46,"501 LYON ST #25,FLINT,48503",0,70
2016-01-26 12:22:27,"1416 CALUMET ST,FLINT,48503",0,70
2016-01-26 12:21:17,"3409 DEARBORN AVE,FLINT,48507",0,70
2016-01-26 12:19:07,"3814 CHEYENNE AVENUE,FLINT,48507",0,70
2016-01-25 13:49:27,"1724 CHELSEA CIRCLE,FLINT,48503",0,70
2016-01-25 13:48:33,"5310 CEDAR SHORES CT APT 204,FLINT,48504",0,70
2016-01-25 13:08:27,"1930 LYNBROOK DR,FLINT,48507",0,70
2016-01-25 13:08:24,"3422 SANTA CLARA CT,FLINT,48504",0,70
2016-01-25 13:07:45,"1122 SOUTH DRIVE,FLINT,48503",0,70
2016-01-25 13:07:27,"206 W PIERSON RD,FLINT,48505",0,70
2016-01-25 13:03:58,"417 W. DAYTON ST,FLINT,48505",0,70
2016-01-25 13:03:20,"3602 DALE AVE,FLINT,48506",0,70
2016-01-25 13:02:06,"968 MANN AVE,FLINT,48503",0,70
2016-01-25 13:01:56,"967 DARLING ST,FLINT,48532",0,70
2016-01-25 12:59:45,"611 COPEMAN,FLINT,48503",0,70
2016-01-25 12:59:30,"1402 BERRYWOOD LN,FLINT,48507",0,70
2016-01-25 12:59:27,"3702 GREENBROOK LN,FLINT,48507",0,70
2016-01-25 12:58:43,"6815 CRANWOOD DR,FLINT,",0,70
2016-01-24 12:09:52,"401 W DEWEY ST,FLINT,48505",0,70
2016-01-24 12:08:17,"1224 BOSTON AVE,FLINT,48503",0,70
2016-01-23 12:02:14,"2917 COMANCHE AVE,FLINT,48507",0,70
2016-01-23 12:00:13,"3613 BRIARWOOD DRIVE,FLINT,48507",0,70
2016-01-23 11:59:52,"1215 MARTAIN L KING AVE,FLINT,48503",0,70
2016-01-23 11:57:55,"620 W LYNDON AVE,FLINT,48505",0,70
2016-01-23 11:57:32,"720 WILBERFORCE DRIVE,FLINT,48503",0,70
2016-01-23 11:57:01,"1314 NIAGARA ST,FLINT,48503",0,70
2016-01-22 12:56:37,"1501 RIDGE LAWN AVE,FLINT,48503",0,70
2016-01-22 12:56:26,"3610 ALDON LANE,FLINT,48506-2680",0,70
2016-01-22 12:37:21,"917 EAST FORK DRIVE,FLINT,48503",0,70
2016-01-22 12:36:03,"G-2196 S DYE RD,FLINT,48532",0,70
2016-01-21 16:21:49,"3716 SUNRIDGE DR,FLINT,48506",0,70
2016-01-21 16:21:22,"2216 ARLINGTON AVE,FLINT,48506",0,70
2016-01-21 16:14:00,"2578 THOMAS ST,FLINT,48504",0,70
2016-01-21 16:13:27,"845 SIMCOE AVE,FLINT,48507",0,70
2016-01-21 16:01:39,"1102 W DAYTON STREET,FLINT,48504",0,70
2016-01-21 15:47:00,"1826 PENBROOK LANE,FLINT,48507",0,70
2016-01-21 15:34:00,"1501 WALDMAN AVE,FLINT,48507",0,70
2016-01-21 15:34:00,"1105 NEUBERT AVE,FLINT,48507",0,70
2016-01-21 15:33:00,"5412 DUPONT ST,FLINT,48505",0,70
2016-01-21 15:33:00,"1039 VICTORA,FLINT,48507",0,70
2016-01-21 15:31:00,"4460 MEADOWBROOK DRIVE,FLINT,48506",0,70
2016-01-21 15:31:00,"1505 S FRANKLIN,FLINT,48503",0,70
2016-01-21 15:30:00,"3410 FENTON,FLINT,48507",0,70
2016-01-21 13:43:13,"2711 GIBSON ST,FLINT,",0,70
2016-01-21 13:42:43,"2106 E CARPENTER RD,FLINT,48505",0,70
2016-01-21 13:39:29,"2701 FIELDING ST,FLINT,48503",0,70
2016-01-21 13:39:27,"1509 COLUMBIA DRIVE,FLINT,48503",0,70
2016-01-21 13:36:17,"3209 WALCOTT STREET,FLINT,48504",0,70
2016-01-21 13:34:21,"2863 PROSPECT ST,FLINT,48504",0,70
2016-01-20 13:22:40,"1918 PARK FOREST DR,FLINT,48507",0,70
2016-01-20 13:22:32,"3301 WESTWOOD PKY,FLINT,",0,70
2016-01-20 12:58:41,"1827 PARK FOREST DR,FLINT,48507",0,70
2016-01-19 16:30:43,"4502 CHEYENNE AVE,FLINT,48507",0,70
2016-01-19 16:25:04,"3301 CHEROKEE AVE,FLINT,48507",0,70
2016-01-19 16:18:19,"1721 LAUREN OAK DR,FLINT,48507",0,70
2016-01-19 16:18:10,"1826 BARKS ST,FLINT,48503",0,70
2016-01-15 11:01:38,"1501 MULBERRY LN,,",0,70
2016-01-15 11:00:30,"3202 BEECHWOOD AVE,FLINT,48506",0,70
2016-01-07 15:17:52,"1201 N GRAND TRAVERSE,FLINT,",0,70
2015-10-30 11:17:57,"3734 CRAIG DR,FLINT,48506",0,70
2015-10-13 14:30:47,"1705 LAUREL OAK DR,FLINT,48507",0,70
2015-10-02 09:55:09,"G3139 HOGARTH AVE,FLINT,48532",0,70
2016-02-15 12:49:30,"2101 STEDRON ST APT #347,FLINT,48504",0,60
2016-02-15 12:49:08,"2101 STEDRON ST APT #249,FLINT,49504",0,60
2016-02-15 12:21:57,"2101 STEDRON ST APT #128,FLINT,48504",0,60
2016-02-15 12:21:30,"2101 STEDRON ST APT #351,FLINT,48504",0,60
2016-02-15 12:20:49,"2101 STEDRON ST APT # 206,FLINT,48504",0,60
2016-02-15 12:20:45,"2101 STEDRON ST APT #215,FLINT,48504",0,60
2016-02-15 12:20:41,"2101 STEDRON STREET APT #139,FLINT,48504",0,60
2016-02-15 12:20:30,"2101 STEDRON ST APT #315,FLINT,48504",0,60
2016-02-15 12:20:22,"2101 STEDRON ST APT # 137,FLINT,48504",0,60
2016-02-15 12:19:25,"3514 CLAIRMONT ST,FLINT,48503",0,60
2016-02-15 12:18:10,"2922 ARIZONA AVE,FLINT,48506",0,60
2016-02-14 12:01:52,"4310 CHEYENNE AVE,FLINT,48507",0,60
2016-02-13 12:25:41,"143 BROWNING AVE,FLINT,48507",0,60
2016-02-13 12:25:39,"3225 W LYNDON AVE,FLINT,48504",0,60
2016-02-13 12:25:17,"2414 REID ST,FLINT,48503",0,60
2016-02-13 12:24:49,"401 W CARPENTER RD #5,FLINT,48505",0,60
2016-02-12 13:45:27,"3800 RICHFIELD ROAD 315,FLINT,48506",0,60
2016-02-12 13:43:54,"1120 HUGHES AVE,FLINT,48503",0,60
2016-02-12 13:14:00,"902 E COURT ST #203,FLINT,48503",0,60
2016-02-12 13:13:56,"902 E COURT ST #310,FLINT,48503",0,60
2016-02-12 13:11:31,"2001 N CENTER ROAD #109,FLINT,48506",0,60
2016-02-12 13:05:16,"820 GARLAND ST #38,FLINT,48503",0,60
2016-02-12 13:01:07,"202 E GRACELAWN AVE,FLINT,48505",0,60
2016-02-11 13:20:24,"2601 MOUNTAIN AVE,FLINT,48503",0,60
2016-02-11 13:19:55,"2522 BAGLEY STREET,FLINT,48504",0,60
2016-02-11 13:19:38,"2531 FLUSHING RD,FLINT,48504",0,60
2016-02-11 13:19:21,"402 COLUMBIA LANE,FLINT,",0,60
2016-02-11 13:19:03,"12059 S SAGINAW ST # 2,GRAND BLANC,48439",0,60
2016-02-11 13:00:42,"619 COTTAGE GROVE,,48504",0,60
2016-02-10 14:41:23,"2035 S DEXTER,FLINT,48503",0,60
2016-02-10 14:28:46,"512 W FIFTH ST,FLINT,48503",0,60
2016-02-10 14:28:30,"2917 ALPHA WAY,FLINT,48506",0,60
2016-02-10 14:14:07,"2801 S DORT HWY LOT K12,FLINT,48507",0,60
2016-02-09 14:10:59,"3383 HAMMERBERG,FLINT,48507",0,60
2016-02-09 13:42:52,"330 BROWNING AVE,FLINT,48507",0,60
2016-02-09 13:41:32,"2741 THOMAS ST,FLINT,48504",0,60
2016-02-09 13:40:11,"3144 MARYLAND AVE,FLINT,48506",0,60
2016-02-09 13:39:00,"301 E 1ST ST,FLINT,48502",0,60
2016-02-08 13:29:21,"1830 SPRINGFIELD ST,FLINT,48503",0,60
2016-02-08 13:28:58,"4901 N SAGINAW ST,FLINT,48505",0,60
2016-02-08 13:09:28,"2101 WABASH AVE,FLINT,48504",0,60
2016-02-08 13:07:59,"1209 MAXINE ST,FLINT,48503",0,60
2016-02-08 13:07:37,"3721 GREENBROOK LN,FLINT,48507",0,60
2016-02-08 13:06:19,"669 E PHILADELPHIA BLVD,FLINT,48505",0,60
2016-02-08 13:05:05,"2013 WINONA ST,FLINT,48504",0,60
2016-02-08 13:04:46,"1917 PARK FOREST,FLINT,48507",0,60
2016-02-07 12:26:11,"2407 OHIO AVE,FLINT,48506",0,60
2016-02-07 12:25:45,"3834 PITKIN AVE,FLINT,48506",0,60
2016-02-07 11:45:38,"135 W PATERSON,FLINT,48503",0,60
2016-02-07 11:45:06,"1802 W PASADENA AVE,FLINT,48504",0,60
2016-02-06 11:43:16,"3723 DAKOTA AVE,FLINT,48506",0,60
2016-02-06 11:42:52,"2626 TERRACE DR,FLINT,48507",0,60
2016-02-06 11:42:41,"5062 ROSSWAY DR,FLINT,48506",0,60
2016-02-06 11:39:26,"809 VERMILYA AVE,FLINT,48507",0,60
2016-02-06 11:39:14,"3814 GOREY (INTERSTATE BATTERY OF F,FLINT,48506",0,60
2016-02-05 13:34:10,"2126 NEBRASKA AVE,FLINT,48506",0,60
2016-02-05 13:09:17,"4225 CALKINS ROAD,FLINT,48532",0,60
2016-02-05 13:09:15,"521 KENSINGTON AVE,FLINT,48503",0,60
2016-02-05 13:07:12,"3708 KLAIN,FLINT,48506",0,60
2016-02-05 13:06:49,"3114 WYOMING AVE,FLINT,48506",0,60
2016-02-05 13:05:29,"417 LYON ST,FLINT,",0,60
2016-02-05 13:03:53,"3840 KENT,FLINT,48503",0,60
2016-02-05 13:03:04,"417 WEST JAMIESON ST,FLINT,48505",0,60
2016-02-04 13:23:50,"1510 W MOTT AVE,FLINT,48505",0,60
2016-02-04 13:23:25,"4924 THETA PASS,FLINT,48506",0,60
2016-02-04 13:22:48,"3724 DAKOTA AVE,FLINT,48506",0,60
2016-02-04 13:22:39,"4403 DAVISON RD,BURTON,48509",0,60
2016-02-04 13:19:30,"3406 BENNETT AVE,FLINT,48506",0,60
2016-02-04 13:18:40,"208 W BELVIDERE AVE,FLINT,48503",0,60
2016-02-04 13:18:23,"724 BLANCHARD AVE,FLINT,48503",0,60
2016-02-04 13:17:46,"526 E HOME AVE,FLINT,48505",0,60
2016-02-04 13:15:54,"765 E HAMILTON AVE,FLINT,48505",0,60
2016-02-04 13:13:17,"1861 SPRINGFIELD ST,FLINT,48503",0,60
2016-02-04 13:13:12,"4610 MILTON DR,FLINT,48507",0,60
2016-02-03 13:41:25,"3317 CLOVERTREE LANE,FLINT,48532",0,60
2016-02-03 13:41:08,"3802 BURGESS ST,FLINT,48504",0,60
2016-02-03 13:40:47,"510 W BUNDY,FLINT,",0,60
2016-02-03 13:40:18,"1201 N GRAND TRAVERS,FLINT,48503",0,60
2016-02-03 13:38:17,"1932 BAYBERRY LANE,FLINT,48507",0,60
2016-02-03 13:37:03,"607 E SECOND AVE APT 413,FLINT,48502",0,60
2016-02-03 13:35:03,"803 AVON,FLINT,",0,60
2016-02-02 14:13:36,"5320 DEARING DR,FLINT,48506",0,60
2016-02-02 14:03:06,"1187 RIVER VALLEY DRIVE #10,FLINT,48532",0,60
2016-02-02 14:02:47,"2116 KENT ST,FLINT,48503",0,60
2016-02-02 14:02:07,"1445 CONNELL ST,BURTON,48529",0,60
2016-02-02 14:01:43,"526 W FOSS AVE,FLINT,48505",0,60
